bnumber,E14R012a01,E14R012a02,E14R012a03,E14R012a04,E14R012a05,E14R012a06,E14R012b01,E14R012b02,E14R012b03,E14R012b04,E14R012b05,E14R012b06,E14R012c01,E14R012c02,E14R012c03,E14R012c04,E14R012c05,E14R012c06
b3973,4.401141298783788e-11,4.077482886182583e-11,4.8177444972418025e-11,4.070222742182504e-11,3.883095427501752e-11,4.3454725532096495e-11,4.2425273847410976e-11,4.759087922264033e-11,4.8858960011731276e-11,3.724335764814873e-11,3.7473840906879944e-11,4.747909309556937e-11,5.080724114821161e-11,4.895585003797679e-11,4.822312226929251e-11,4.4482486837449535e-11,4.73134326395771e-11,4.730319906980186e-11
b3974,5.982758872332791e-11,6.756232374678792e-11,6.046954262342667e-11,4.8786975121297034e-11,4.672605760980043e-11,5.502064043372677e-11,7.571857532117363e-11,7.297830118042634e-11,5.604101283977152e-11,5.924919342031302e-11,4.91747874362633e-11,6.355053606531226e-11,6.809581626114474e-11,8.492784944318284e-11,6.946898398487363e-11,5.4188463524548896e-11,5.5025774786852184e-11,6.317697240287476e-11
b3980,5.426335940135273e-10,5.831071147990441e-10,6.282599243024782e-10,6.119882409426557e-10,6.570723719638952e-10,8.160890914843693e-10,5.309505206388993e-10,6.243404220134275e-10,7.181180450035048e-10,6.82737471375842e-10,6.12815178855685e-10,5.84926392493959e-10,5.877865221190026e-10,6.065558898790327e-10,7.097084413512575e-10,6.062968057655738e-10,5.471339574122463e-10,5.69262118101655e-10
b3981,5.365137249440834e-10,6.098556218328803e-10,5.371725111304465e-10,4.926627363335296e-10,4.673635632379669e-10,5.751962336502215e-10,5.264777614374977e-10,5.199905729283343e-10,4.616406306591451e-10,5.39194418634332e-10,5.207196357036028e-10,5.43290143793803e-10,4.996063804016101e-10,6.142034221582224e-10,5.699554118863402e-10,4.826353893271029e-10,5.105301459840393e-10,5.657575747302632e-10
b3982,5.183770944831682e-10,4.603239138088889e-10,4.907489785171546e-10,4.295317262273112e-10,4.2152549171047774e-10,4.92542103836052e-10,3.917471869778854e-10,4.440192087247117e-10,4.621168593219657e-10,4.249767028678663e-10,4.3001147598110094e-10,4.801312085085223e-10,4.5855347830899294e-10,4.53749588889763e-10,4.1983246748394486e-10,3.557394234938346e-10,4.601563166184212e-10,5.196038627009921e-10
b3983,4.1356120242327145e-09,4.044439653507306e-09,4.148327593958234e-09,3.654656804152159e-09,3.786921817619136e-09,4.860861070579556e-09,3.518677878814531e-09,4.266280903803943e-09,3.789996472627287e-09,3.4121788582549554e-09,2.872339993778601e-09,3.1952633502663015e-09,3.913918411271403e-09,3.876907078300232e-09,3.991565200866513e-09,3.828915538775943e-09,3.167822723037593e-09,3.166679559858455e-09
b3984,4.115621486063034e-09,3.857711882216855e-09,4.183968194943332e-09,3.782482276889061e-09,3.6603859880463683e-09,4.597416764541307e-09,3.1071607558298487e-09,3.799918763783581e-09,3.840335655851061e-09,3.2548331046483094e-09,3.033730073122255e-09,3.0303980131611057e-09,3.707546359786474e-09,3.425427136735275e-09,3.70012739907257e-09,3.4383859029853508e-09,3.167524057467406e-09,3.056300637570249e-09
b3985,6.882877888557357e-09,6.167995101395696e-09,5.9884116187191255e-09,5.7631454916928535e-09,5.517835931101665e-09,5.758813272056019e-09,4.665352092598105e-09,5.508749233653015e-09,6.156867961961192e-09,5.452212980093313e-09,5.297818508482099e-09,5.052688881874216e-09,5.4435548894472435e-09,5.197128977804275e-09,5.13762307304056e-09,4.9498280492170275e-09,6.280846800527885e-09,5.701837984554518e-09
b3986,7.160067591768162e-09,6.670723179942684e-09,6.87010289448635e-09,6.720890067952034e-09,6.6249004167262945e-09,6.855203034985196e-09,6.174341128091329e-09,6.5657547941866345e-09,6.4404531330806325e-09,5.743810066512436e-09,5.463564388841941e-09,5.773331867130601e-09,6.292799678050443e-09,6.5972637467773515e-09,6.632006498829901e-09,6.732091489344662e-09,6.555385522725666e-09,5.685683730912777e-09
b3987,1.1529597947778662e-09,1.223285429037156e-09,1.2913126220384454e-09,1.3755758327492664e-09,1.296172937831284e-09,1.2238294834775091e-09,1.1376024413468177e-09,1.123814092958404e-09,1.3084560088990725e-09,1.2028383152378851e-09,1.1595900676160787e-09,1.0111992443837647e-09,1.03242589351244e-09,8.960959608786842e-10,1.1331500851980087e-09,9.977283719483704e-10,9.040089522690696e-10,8.986307328896813e-10
b3988,1.2932703937101014e-09,1.3249982453999346e-09,1.3761317309490702e-09,1.5089388439798618e-09,1.1965279812849414e-09,1.2120026770235702e-09,1.110079536068022e-09,1.2152831936468163e-09,1.4002038766717394e-09,1.2992696171562312e-09,1.2001297667846616e-09,1.0695152059721522e-09,1.0798903184960602e-09,9.91447213810753e-10,1.1722449288608171e-09,1.1052160534098176e-09,1.0252234214948732e-09,1.0390253058032163e-09
b3989,2.356153211765685e-11,1.6567674775367856e-11,1.5862916647988703e-11,1.7489120354164528e-11,9.091220278031431e-12,1.5888584677097918e-11,2.8394839361747505e-11,1.3108376894490629e-11,1.7494952286204335e-11,1.6934282830857152e-11,1.0653996747912988e-11,1.9026236176821065e-11,2.4004091075357137e-11,2.633053784958638e-11,1.2558020034371333e-11,2.086491716700912e-11,9.821185232382436e-12,1.9342640953609515e-11
b3990,2.791195920816993e-10,3.019679898226482e-10,3.1624283677872866e-10,3.5096815812348397e-10,4.5819023319017463e-10,5.632495289163782e-10,3.062989916878991e-10,3.1959622792514163e-10,3.3724846837311974e-10,3.732666678348481e-10,4.934161947030035e-10,5.049758527788253e-10,2.91495771285571e-10,2.8278276265857154e-10,3.133256479206799e-10,3.1232039144042393e-10,3.8195352179238786e-10,5.583277927320427e-10
b3991,3.0552740827977976e-10,3.261760971400546e-10,3.504713146915004e-10,3.8053411037269655e-10,5.102313686629287e-10,5.852477983474482e-10,3.205067492957249e-10,3.400804530564412e-10,3.704556146603768e-10,3.906880168102336e-10,5.696144963978777e-10,5.157644377803736e-10,3.342885525547105e-10,3.128284311910448e-10,3.695197395113764e-10,3.447707157793676e-10,4.4213748268031683e-10,5.595250976391423e-10
b3992,4.3871823484886584e-10,4.516734905709536e-10,4.710347338376212e-10,5.271008534431838e-10,7.085867788561118e-10,7.916615215023747e-10,4.474885649441067e-10,4.316453955169099e-10,4.394839185359858e-10,4.860989624849826e-10,7.521683565502324e-10,7.746673709538126e-10,4.329270437794632e-10,4.101988700385885e-10,4.67634468885877e-10,4.5903674083393713e-10,6.148135126553435e-10,7.762814256635295e-10
b3993,3.904815278533031e-10,4.4737776991111676e-10,4.296094698230559e-10,5.38382143177607e-10,7.517070644415384e-10,8.366299704903309e-10,4.5311903341804693e-10,4.325480532375137e-10,4.4302637572842016e-10,5.474151377618408e-10,7.862794706533923e-10,7.759732265845624e-10,3.8819977144148647e-10,3.5055599366975474e-10,4.423686159666695e-10,4.5997504737640093e-10,5.694808457084418e-10,8.00507894747305e-10
b3994,4.838386455597616e-10,5.469316206855382e-10,5.989590383778626e-10,7.531359740651475e-10,1.0337277632196606e-09,1.0420728692852569e-09,5.520233977479488e-10,5.208180360026897e-10,6.885729330782585e-10,8.400061474280973e-10,1.0521031100131078e-09,1.0462007286874487e-09,4.966143433926229e-10,4.768508274804567e-10,6.387343649118058e-10,6.840746356170696e-10,8.303578893221854e-10,9.70972161237835e-10
b3995,9.009957146824324e-11,9.438854052860078e-11,1.5997780599269857e-10,2.65701746361002e-10,2.8885071763997957e-10,2.2210178763127852e-10,7.234420469739344e-11,1.2245730032684078e-10,2.3937639984739143e-10,3.355727369791178e-10,3.7137817042218314e-10,3.749423103128141e-10,8.583506251404798e-11,9.516441973397043e-11,1.4093145645190623e-10,2.4092323989776807e-10,3.9062681042841693e-10,3.853690632279746e-10
b3996,1.055769303771866e-10,1.1263554057341775e-10,1.0473334242398006e-10,8.963230743994296e-11,1.0366384817751966e-10,1.245414983250026e-10,1.3611982743839016e-10,9.882897964752326e-11,1.0724899895201233e-10,1.0750193458464279e-10,1.238811622137753e-10,1.5791625169820632e-10,1.32139358850863e-10,1.18458723587812e-10,1.1836908631686133e-10,9.835780422805966e-11,1.2069861844693287e-10,1.5747334921037963e-10
b3997,1.2111877753708783e-10,1.2877756583723942e-10,1.509227371955126e-10,1.3673347143559638e-10,1.1919912655561333e-10,1.293362512213311e-10,1.1003934293445636e-10,1.55635025834053e-10,1.530640473252853e-10,1.302867459079639e-10,1.4251236154849684e-10,1.3633517644148446e-10,1.2799965462621188e-10,1.198637462020825e-10,1.2348375456494903e-10,1.0271988964818334e-10,1.1380782985978695e-10,1.3612074033818584e-10
b3998,1.222464227528845e-10,1.0605179114662979e-10,1.0552252698469944e-10,9.904289551387108e-11,9.107000602525603e-11,1.0518440653108745e-10,8.325273803030396e-11,9.67414331670246e-11,1.1008435823805625e-10,9.635421856628422e-11,1.096365655591613e-10,1.0772310821107072e-10,1.1264732645286237e-10,8.60517218336022e-11,8.412329404172107e-11,7.365108604230788e-11,8.283606232886498e-11,1.1212218502262884e-10
b3999,1.8243198734377908e-10,1.8020768666285846e-10,1.5397447589567847e-10,1.6909360954853453e-10,1.4021417133295277e-10,1.586657652649317e-10,1.744489895719971e-10,1.9085602354483736e-10,1.5250137398576887e-10,1.4310186546431533e-10,1.3363225641500462e-10,1.505470442243745e-10,1.9620828414228143e-10,1.6113225427335343e-10,1.6122954577603142e-10,1.5598082108148503e-10,1.4355576515943412e-10,1.747961590234706e-10
b4000,2.001544485104602e-09,2.35766158842092e-09,2.260318000986312e-09,1.8795510492580447e-09,1.6987389426825007e-09,1.654596278247541e-09,2.783845187980532e-09,2.6657655491604313e-09,1.9313135570446e-09,2.1043207048065516e-09,1.9931008878386305e-09,2.4561501249940212e-09,2.6987974238791924e-09,3.5387481703006586e-09,2.805361257687472e-09,3.3991307524112247e-09,2.197970874158828e-09,2.3401847146021357e-09
b4001,6.979648859677251e-11,6.424443671887248e-11,4.767148817828116e-11,4.815044221823901e-11,4.6451018683385646e-11,4.758928701498621e-11,5.67049027642495e-11,5.1465703852209203e-11,4.183475221148358e-11,4.076766152365015e-11,4.153629360160486e-11,4.022090692928307e-11,7.446448972441726e-11,5.3148918521260304e-11,4.2261351234374456e-11,4.6265612355104604e-11,4.950866541244873e-11,4.9868134057999216e-11
b4002,5.290506876115874e-11,5.187265879484843e-11,4.149319094379045e-11,3.7706543483578717e-11,3.3911195362345615e-11,2.431952534957016e-11,4.681473868417995e-11,4.2600297204610056e-11,3.7904014762042114e-11,3.8479007173605514e-11,3.5787943797663585e-11,2.802163846489836e-11,4.806763500786686e-11,6.129732237628449e-11,5.346761706398806e-11,5.329594765473279e-11,3.89236679430451e-11,4.1106033410983955e-11
b4003,1.1177053121516576e-11,6.9915261416722126e-12,7.076640719193778e-12,5.960530913355023e-12,5.5709515645370925e-12,3.3822021142668387e-12,9.859940282307599e-12,5.057562738819219e-12,8.437526201023745e-12,5.036393499400265e-12,5.665958261977985e-12,8.406435821585025e-12,7.799091339859096e-12,1.0019861669004504e-11,5.970003618702119e-12,5.442418229655701e-12,7.104892860040444e-12,6.656107772289122e-12
b4004,3.331059884961847e-11,2.7590258212593132e-11,2.8634809301975456e-11,2.312193704181714e-11,1.936137305027506e-11,1.8721445929480422e-11,2.3967923179745247e-11,2.566212104962474e-11,2.224004547703806e-11,1.865699996789561e-11,1.5695983051805478e-11,2.3468856534018652e-11,2.6724395815694538e-11,2.9345381030606474e-11,2.5724985568522558e-11,2.1637634375724078e-11,2.347170617848531e-11,1.9352110069017707e-11
b4005,1.8670991209347823e-10,1.827215946981973e-10,1.8800794342640084e-10,2.119591386020927e-10,2.0259900347977006e-10,2.783552012054592e-10,2.1431495144179469e-10,2.350113843214453e-10,2.5314945997932397e-10,2.3795552161118154e-10,1.7362487418183792e-10,1.523167837317861e-10,1.912388323237734e-10,1.8445871344287056e-10,2.1173513492009368e-10,2.386400820109572e-10,1.370632496458353e-10,1.4558751166169083e-10
b4006,1.963994165968301e-10,2.1039396025999217e-10,2.4045508701955344e-10,2.0852501627561234e-10,2.2584343922090778e-10,2.8973315667520363e-10,2.5427766279541996e-10,2.612291628918589e-10,2.8114272718518785e-10,2.242642386129796e-10,1.8811870766865005e-10,1.5749435418756792e-10,1.8556002794887142e-10,1.9037562010950716e-10,2.591612978128494e-10,1.9567866815850316e-10,1.35130531282447e-10,1.2856327315576273e-10
b4011,1.902530939518026e-11,8.014828960766647e-12,6.976266378317486e-12,5.742946135444975e-12,1.1288974957438814e-11,1.3107688970581455e-11,9.990090349857639e-12,5.764862227586854e-12,9.232812613182902e-12,8.440428284331162e-12,3.647063596367645e-12,1.425164924101391e-11,1.2445710543812353e-11,1.26901533503765e-11,8.205338155617302e-12,7.030678336384531e-12,1.0366094334701305e-11,1.103558338225481e-11
b4012,1.8328348689829572e-11,1.0708916758373e-11,1.145965924041001e-11,1.4540709958866887e-11,1.3013325534082967e-11,1.2665602528073463e-11,1.29555460631901e-11,1.3955391089986778e-11,1.2860402520017869e-11,1.6740761822208813e-11,1.6115868181792118e-11,2.4642806588299443e-11,1.5371516086037185e-11,1.8870802304952643e-11,1.527939683640214e-11,1.3944661042434701e-11,2.0164744453563997e-11,2.2898212742592824e-11
b4013,6.225568057335853e-10,5.452067988973608e-10,6.560416321017069e-10,7.099572548621434e-10,7.0618512968777e-10,5.448426338888017e-10,5.160639794194114e-10,6.155619358341584e-10,7.598043810812488e-10,9.086230875728443e-10,7.148685210324471e-10,3.982907581261287e-10,5.299599048095548e-10,5.202487505154264e-10,6.125515595775239e-10,7.07756881629154e-10,7.749538883472144e-10,4.4192304487858155e-10
b4014,1.9012892948948765e-09,2.063941562912935e-09,2.4205735772690656e-09,3.658194170260378e-09,4.784581600507087e-09,3.782752761565425e-09,2.08517396438854e-09,2.103130484433349e-09,2.918583440410323e-09,3.812065769037297e-09,4.93760169021169e-09,4.649847317784148e-09,1.756200033368311e-09,1.71219575610339e-09,2.1931168134244897e-09,2.9607682918634844e-09,3.916071089272948e-09,4.1002607811616695e-09
b4015,1.1980575813244678e-09,1.311419124847628e-09,1.2839101383024394e-09,2.1730419806678994e-09,3.966244567703852e-09,4.470617741421832e-09,1.4348267264983034e-09,1.3643863891755933e-09,1.5571670287174419e-09,2.553715390839246e-09,4.298427725189086e-09,4.597613441701283e-09,1.1149123291222698e-09,1.0133636318871463e-09,1.2638614305968455e-09,1.6608610634322773e-09,2.839383073297738e-09,3.904877426184985e-09
b4016,1.3191841422299939e-10,1.2425964847589088e-10,1.360580910276329e-10,1.6896629388402812e-10,3.646234865400595e-10,4.734122217797539e-10,1.4524590057793884e-10,1.2082633188407124e-10,1.335342208269931e-10,2.151325372937555e-10,4.1062588751783514e-10,4.526737058960665e-10,1.2512998494991457e-10,1.1915644636218034e-10,1.121676779380516e-10,1.3613386777684436e-10,3.1007768768337686e-10,4.406795776544068e-10
b4017,9.333367701459887e-12,2.2978553961376213e-12,2.20010889350964e-12,4.4560187861807725e-12,7.647858789403654e-12,1.2428355001544806e-11,5.776063674833061e-12,4.0401504723984735e-12,4.403583265009747e-12,4.6974042779327565e-12,9.584803458889351e-12,1.2333530323369891e-11,4.672631490929419e-12,4.357842779991139e-12,4.202283465298549e-12,4.4200456911079e-12,5.145901205645029e-12,1.2889992178723978e-11
b4018,1.1698124444306245e-10,1.0092282530981248e-10,1.0311497418456309e-10,8.465668136483086e-11,8.955189454910686e-11,9.282148934999777e-11,1.0215594816492775e-10,1.1146892827632989e-10,6.747136774071478e-11,8.769416993871769e-11,7.119740899413828e-11,7.868805569464784e-11,1.24787236109622e-10,1.217441566178741e-10,1.0018792955516121e-10,9.49613365648648e-11,8.91370890880171e-11,9.540690400304226e-11
b4019,2.1593552743270186e-10,2.2132485365327082e-10,2.3454480325879624e-10,2.409768577911306e-10,2.5693968563234746e-10,2.1729190738425533e-10,2.6688893911660004e-10,2.7049240716926236e-10,2.693171078612976e-10,2.8139029849864484e-10,3.0345248133166887e-10,3.1832588059122933e-10,2.3148509899254197e-10,2.1732254569167002e-10,2.3041946500548895e-10,2.44670323558638e-10,2.466786134831973e-10,2.8177522902690616e-10
b4020,1.8508724835969797e-11,1.4543378675534149e-11,1.3105628561106545e-11,1.8302276879930404e-11,1.484524432171353e-11,1.520902259752395e-11,1.923658967060877e-11,1.868154679196049e-11,1.6140282339865553e-11,1.8537770448693144e-11,2.397983446195379e-11,2.870003547896358e-11,2.0875480153631126e-11,1.5853432777800818e-11,1.7563711496569778e-11,1.689827481131525e-11,2.353080109861586e-11,2.8851295675961576e-11
b4021,2.5200507475128636e-10,2.458497759108049e-10,1.9932681448016501e-10,1.2655498085018256e-10,2.6356233841126387e-11,1.2000926877872066e-11,1.754834041890523e-10,1.6343258910225546e-10,1.4541568196524883e-10,1.0128874242925574e-10,3.2211905516764976e-11,1.7044689176711582e-11,2.2138552746729202e-10,2.0936800696836545e-10,1.6771062604683282e-10,1.220737765991233e-10,4.129637339095206e-11,1.8403316845008384e-11
b4022,7.52066989509018e-11,6.336494364165741e-11,6.557210377289653e-11,5.765526526541089e-11,5.487235855076796e-11,4.9782514620393045e-11,6.66953096109303e-11,8.051899428287996e-11,6.691142122592816e-11,6.498514852967168e-11,5.30394949678676e-11,7.132163969627228e-11,7.262512514089977e-11,8.316067052667139e-11,6.25146734136487e-11,7.175095602535981e-11,7.702154705931688e-11,6.721243995137211e-11
b4023,4.74553568170116e-11,5.745389423480047e-11,5.108063279065112e-11,5.1985124288022133e-11,5.086679304351843e-11,2.6056634303110888e-11,6.189448624110329e-11,7.95508598714136e-11,6.644758685418969e-11,5.942433884005212e-11,5.42068664027111e-11,5.959463041579947e-11,3.755283984989599e-11,6.933115987056431e-11,6.932304074120792e-11,6.755168190503719e-11,6.933278352354908e-11,4.247347202243806e-11
b4024,2.9554205335905937e-10,2.765793841073345e-10,2.578819013943712e-10,2.3665584494264876e-10,2.5939927720092245e-10,1.5870917607405076e-10,3.9651846081435694e-10,4.301313705529749e-10,3.050930874157303e-10,3.4155118875480217e-10,3.0775947871415553e-10,1.9520056611224604e-10,3.5890382032375025e-10,3.209474303579979e-10,2.874380908830865e-10,2.4188133230892897e-10,3.632250510756287e-10,2.3352461530917795e-10
b4025,1.2568488915553056e-09,1.2289548746189134e-09,1.200658172811181e-09,1.0373682167202473e-09,6.894111057169644e-10,6.28224557631017e-10,1.2949695509338236e-09,1.2355907172622003e-09,1.1959969958390144e-09,8.881722406230811e-10,6.142229150629934e-10,6.081586269067826e-10,1.2078851580585103e-09,1.1207346255365444e-09,1.1921437320803655e-09,9.352053679736112e-10,6.165589257163793e-10,6.038772949551767e-10
b4026,7.742649525996028e-12,6.918886909031462e-12,1.5457330710966264e-11,7.790608157764199e-12,8.33766993413043e-12,4.881132596726007e-12,2.2135067956998622e-11,2.189694776693321e-11,1.6235845871666905e-11,1.1786645720340917e-11,1.9240018697091023e-11,2.3922283756047012e-11,1.9697136935041864e-11,2.2494083393295462e-11,1.4484534471462388e-11,2.814492987892971e-11,8.202921756592148e-12,1.9794127658914897e-11
