genes,logFC,logCPM,LR,PValue,FDR,bnumber
chbC,0.0703479893357239,3.11790010980087,0.0467846006159811,0.828755871872597,0.936823009905881,b1737
chbF,-0.14563164014426,3.7304407685075,0.307496051280877,0.579220788288239,0.801973754616895,b1734
chbG,-0.30782061862199,4.69901236192241,2.54956959010148,0.110324306444741,0.296140882246637,b1733
chbR,-0.399723750043872,3.49847275838644,2.61440680955055,0.105897117930129,0.288016153866642,b1735
cheA,-0.101179180709913,8.82352616829594,0.128758301987858,0.719722963705298,0.88138606162944,b1888
cheB,-0.183366439373407,5.86006486061242,0.540953105884014,0.462037996703038,0.718928082055707,b1883
cheR,-0.0578720382049407,6.00092703373176,0.0379369912935026,0.845569716227494,0.944161221402933,b1884
cheW,0.0414206863515549,7.83076656414622,0.0228214614380988,0.879922281800852,0.960906279417922,b1887
cheY,-0.336832583297163,6.29303330086384,2.06100830253599,0.151110151667457,0.361375827824889,b1882
cheZ,-0.279262232944526,6.84701825941823,1.79297393071274,0.180564238619192,0.409729949082328,b1881
chiA,-0.218904923098509,5.58274696037754,1.4164331785427,0.233991377668515,0.486074104995236,b3338
chpA,-0.155208167542514,4.68036208283265,0.663480904324588,0.415333736271214,0.677426890844175,b2782
chpB,0.0220686191845887,3.71823823075561,0.0100139898770288,0.920288811875804,0.976402084664401,b4225
chpR,-0.22771790117842,4.52447645414011,1.10593432917088,0.292967445779546,0.560064570797826,b2783
chpS,-0.00801013155246435,3.08839403305196,0.000644645937626809,0.979743984177962,1,b4224
cirA,3.7766576561576,7.16452835914816,92.8975797379046,5.50718095416771e-22,1.21354666025767e-20,b2155
citA,-0.129979048481232,4.9379107610223,0.361289039988721,0.547791205855903,0.781344193557347,b0619
citB,-0.631715068178886,4.39263939436687,8.80769225723343,0.00299963193568624,0.0162552199877401,b0620
citC,-0.0330485061781615,2.28278147422147,0.00355867786806563,0.952430687411232,0.993444647091058,b0618
citD,-0.428010846467583,0.535275831950127,0.384349127061312,0.535284798748552,0.775738129730497,b0617
citE,-0.68010468805552,2.26321444733279,2.53173304280713,0.111577609620656,0.298023312276816,b0616
citF,-0.657556600342109,2.45760409440944,1.4703479508685,0.225290802921325,0.474046522384792,b0615
citG,-0.412110041224716,1.99136811639656,0.895007564931895,0.344123903194574,0.607956835162739,b0613
citT,-0.276659193692036,2.93251809375963,0.753012387567824,0.385524163793293,0.646883785323711,b0612
citX,0.270014348854841,1.27751702025081,0.279074224197877,0.597308645868325,0.815610509486341,b0614
clcA,-0.298183607925842,6.37015838399106,2.89306610312362,0.088961474411822,0.257020252905598,b0155
clcB,-1.2942618030712,4.74551002508313,42.6255758327281,6.62869692522322e-11,9.35599412419578e-10,b1592
cld,0.322043717042429,8.86588214769112,2.51146375848719,0.113020909563721,0.300102186337122,b2027
clpA,0.670997963336272,10.0220305905959,8.45033103843369,0.00364977001036979,0.0192941942163857,b0882
clpB,0.0134430892458993,10.742252698302,0.00340577621926741,0.953462649560722,0.994206949167735,b2592
clpP,-0.116948514043369,8.51956399460556,0.400572770760144,0.52679360239654,0.769932946129473,b0437
clpS,0.0428344123433356,6.86791234873305,0.0305641627757396,0.861216284871201,0.950551240073288,b0881
clpX,0.116174717955213,9.81364897748499,0.317662046974604,0.573016068225948,0.797055200859217,b0438
cls,-0.0957180712054716,7.91599865509405,0.280465033619233,0.596396579146606,0.814622651908346,b1249
cmk,0.605086021297493,7.70834441705318,5.7287429200477,0.0166894253182911,0.0717230128852727,b0910
cmr,0.652819473833046,4.31928151670184,10.5472907081978,0.00116358522228835,0.00682815839003176,b0842
cmtA,0.0458103153032698,2.50413175074479,0.0101290347433638,0.919833776933661,0.976402084664401,b2933
cmtB,0.276083763791822,1.04467769950439,0.181309840856105,0.670249992187213,0.856706042100199,b2934
coaA,-0.0305410621563237,5.82128950796076,0.0261997592082217,0.871413427810379,0.956450977055408,b3974
coaD,0.301203480418824,4.31653948718516,2.40618332912944,0.120856705181749,0.311629916226849,b3634
coaE,0.131784986113151,5.73811213140879,0.419227661397033,0.517322677971198,0.763618459538595,b0103
cobB,-0.711449048068504,6.62612256769837,14.569957709498,0.000135050572180032,0.00092291680576829,b1120
cobC,-0.0185489393570177,4.14939899046349,0.00794439767124588,0.928977522314569,0.980032711010411,b0638
cobS,0.0764227581431779,3.97947586917758,0.12291679979107,0.725892266188865,0.883483933081541,b1992
cobT,-0.0801580560470773,4.94742580454033,0.182686676717093,0.669074447675654,0.856535449274148,b1991
cobU,-0.273272503773893,3.85856225228522,1.39647078698553,0.237315370770005,0.489884520516582,b1993
codA,0.41493274725646,8.03483659840023,1.21167990273095,0.270999676486491,0.534262509253809,b0337
codB,1.2269280302328,7.05977090663093,5.85202881980842,0.0155591036149616,0.0680159600334202,b0336
cof,0.162689904125626,3.59353564291417,0.491385909542552,0.483309732484057,0.737001724182283,b0446
copA,1.14839684242255,9.57163048431393,8.52762119904924,0.00349796594811053,0.0186055602584845,b0484
corA,0.695494815343623,6.8312441760528,8.6691031602547,0.00323650433607256,0.0173861470491261,b3816
cpdA,-0.0971489810891123,7.55307777324633,0.25971400503459,0.610316705241893,0.824379970581776,b3032
cpdB,-0.313259363280481,5.8063686729168,2.7934590825883,0.0946497157942816,0.267884746078311,b4213
cpsB,-0.27058730759947,2.78644351670138,0.454470081882323,0.500219792221669,0.750125364711876,b2049
cpsG,0.547871428539869,2.79692535711513,2.52546429895607,0.112021803750044,0.29855948449033,b2048
cpxA,-0.175697935545045,7.62660722628176,0.890375584115348,0.345375548478987,0.608599344708585,b3911
cpxP,1.16535499290898,7.98668920038468,26.6898918450111,2.38867849907337e-07,2.41044449474249e-06,b4484
cpxR,0.0689962488721291,7.25850696574221,0.162244975994238,0.687097976712437,0.866192691599829,b3912
crcA,-0.656267330333324,3.51128318541701,6.82256975510126,0.00900129560580734,0.0431004387156119,b0622
crcB,0.0848454291539488,4.92194100089895,0.225433480165621,0.634930703920806,0.840412415027263,b0624
creA,-0.188741620899874,5.54256210752006,0.741088999535926,0.389312255918429,0.650510770320915,b4397
creB,-0.231960802946579,4.80266419817948,1.29577169263612,0.254987019435934,0.511751364750836,b4398
creC,-0.103330168002102,4.59194299772036,0.295718961669362,0.586578778727836,0.807855148381864,b4399
creD,-0.140678366101094,3.30356369115164,0.181743026796134,0.669879570331275,0.856535449274148,b4400
crl,2.60633799186157,7.94681568804439,144.253337358583,3.12753918005685e-33,1.03906474758966e-31,b0240
crp,0.390374578998481,9.14935372089801,4.02435284146322,0.0448478229979324,0.156081988338493,b3357
crr,-0.871126870908629,9.59703967485815,14.80941949761,0.000118939926834867,0.000825886726687767,b2417
csdA,-0.124458094242465,6.72794338643048,0.558126771723128,0.455015980808506,0.712538731924193,b2810
csdA,-0.124458094242465,6.72794338643048,0.558126771723128,0.455015980808506,0.712538731924193,b3162
csgA,-0.0189945562264425,3.34484067165807,0.00562063676648838,0.940237860269927,0.986370492714553,b1042
csgB,-0.205352182446048,1.88565614796724,0.244447665754427,0.621012070436485,0.831170127449774,b1041
csgC,-0.382330180217376,2.05327425947663,0.855295481472256,0.355058575312511,0.616937469773715,b1043
csgD,0.612178769653889,3.60201145756049,2.4918304074505,0.114438561738466,0.301297575267443,b1040
csgE,0.695646152819283,2.1258485779037,2.43830019646672,0.118404469037056,0.307509862760701,b1039
csgF,0.831919068082057,1.88979968901592,3.05420493518032,0.08052839873958,0.241361661454716,b1038
csgG,-0.0296134344626872,3.71708306345947,0.0151170558714151,0.902145553713385,0.971019415266918,b1037
csiE,0.121837858049967,5.13980849888923,0.373252831544425,0.541236513258671,0.7792001669214,b2535
csiR,0.281759856929806,5.53039582917757,1.77904950286116,0.182266085335172,0.411719258662452,b2664
cspA,-0.653461718314338,8.3055327523116,1.81818042437806,0.177530018554413,0.405101355811297,b3556
cspB,-0.311382327848765,5.75675536229329,1.64597847202663,0.199507167535889,0.436953071291838,b1557
cspC,-0.45556502047002,3.90107345347481,2.15270590045584,0.142318871054084,0.346882169346834,b1823
cspD,-0.316729656247084,7.31213829402235,1.69545830563864,0.192883004376476,0.428789158708733,b0880
cspE,-0.271250011996129,9.68982552078204,0.792550211931271,0.373330109716625,0.633321305752342,b0623
cspF,0.162865471539053,2.92019375325675,0.163433330010873,0.686015004728556,0.86507994318909,b1558
cspG,-0.551215738339952,2.82601939921077,1.91405571304843,0.1665134386008,0.387902665219446,b0990
cspH,0.110536077154857,1.00353746202001,0.0336127190732087,0.854533040743812,0.94744209162091,b0989
cspH,0.110536077154857,1.00353746202001,0.0336127190732087,0.854533040743812,0.94744209162091,b0880
cspI,-0.150652785980895,1.22755223413938,0.0775000798184391,0.780714252717604,0.914749577138123,b1552
cspI,-0.150652785980895,1.22755223413938,0.0775000798184391,0.780714252717604,0.914749577138123,b0990
csrA,0.0312218094951623,8.47173158643328,0.0211692887684549,0.884318723602676,0.962670599044277,b2696
cstA,1.8410422532144,6.18958657006407,96.481358189453,9.00880881137565e-23,2.04784448717534e-21,b0598
cueO,1.82123904242741,6.77574910722585,20.8844663194874,4.87834651781823e-06,4.23574908472436e-05,b0123
cueR,-0.586596302184685,6.9898411690076,10.0316957256186,0.00153869318815011,0.00884902247619217,b0487
cusA,0.644381887539844,4.81421078686242,2.99209877816155,0.0836716592618029,0.247858639473064,b0575
cusB,2.18444426118214,4.74121427769611,27.2723046125784,1.76724670880435e-07,1.82165597501814e-06,b0574
cusC,3.59064888322244,6.16030545273225,46.0380825868195,1.15976493301422e-11,1.69797449006388e-10,b0572
cusF,2.35496917448656,4.45219883343857,22.3339408993138,2.29121035286321e-06,2.05305757552204e-05,b0573
cusR,0.888482552007619,4.88434681223935,14.5582457144411,0.000135892636576922,0.000925741793968021,b0571
cusS,0.512969898877442,5.03327618513686,7.5180691729803,0.00610831188860541,0.0308198586996341,b0570
cutA,-0.0753635549520181,5.64164611137716,0.101416505757194,0.750136348371824,0.893082361465196,b4137
cutC,0.109612004617855,6.55431080137366,0.259741096485888,0.610298080759755,0.824379970581776,b1874
cvpA,0.375385083653948,7.07050433139092,1.37421943920523,0.241088246535867,0.494660397524185,b2313
cvrA,-0.0950136523647966,6.14915962706652,0.277638254354224,0.598253383148508,0.815868759652165,b1191
cyaA,-0.117041435627558,9.98783321422369,0.364272340809812,0.546143007843732,0.781203643674144,b3806
cyaY,-0.128209862895032,4.82961048481535,0.396966441576901,0.528660085881685,0.770858511452734,b3807
cybB,0.738858667341387,5.81110267098754,12.4936738966559,0.000408332378971056,0.00256708521801454,b1418
cycA,0.417741111788995,7.17605957940531,5.79162037207485,0.0161027402006608,0.069687109144944,b4208
cydA,-0.280258204600875,9.53686490736959,2.07741859471128,0.149492805472237,0.358301568720638,b0733
cydB,-0.409567437963824,9.28031559635451,3.49583821316957,0.0615232555851302,0.198002191409968,b0734
cydC,0.18496994740227,6.65829412691887,1.230960229716,0.267220377510844,0.529901198562597,b0886
cydD,0.105586146521706,6.25780245879285,0.271342260518603,0.602432790642781,0.818982443432853,b0887
cynR,-0.280464196738145,3.88155139513275,1.69271717632962,0.193243172497331,0.429109132141889,b0338
cynS,-0.113250168871774,2.60306508176004,0.113430379348703,0.736271993940329,0.888360793325968,b0340
cynT,-0.232013838012804,2.92455023837881,0.634656216957069,0.425652509080355,0.687506801315653,b0339
cynX,0.119560943653956,3.06090898887792,0.135901809781107,0.712389645756509,0.878923233047611,b0341
cyoA,7.24562489381233,9.87265910953224,457.273603870857,1.8845425363804e-101,4.06966960731347e-98,b0432
cyoB,6.8608899399785,10.1822896726122,352.191658881301,1.41214414411515e-78,5.08254213202779e-76,b0431
cyoC,6.132765673939,8.0985898539266,401.689626596125,2.36116369764452e-89,2.03957320202534e-86,b0430
cyoD,5.95909409020211,7.59591833047537,329.216734934794,1.42358741221768e-73,2.36479770514159e-71,b0429
cyoE,5.36819569580873,8.31384232072652,400.164392750749,5.0716402006663e-89,3.65073567111296e-86,b0428
cysA,0.939524600251046,9.99020479974562,20.6699727359897,5.45650160641406e-06,4.69454789603632e-05,b2422
cysB,1.57543928622221,8.40068307193471,52.3089382575028,4.74211134287049e-13,7.39392739706053e-12,b1275
cysC,1.11166702932377,7.99194491001123,34.6635500711308,3.9190118901418e-09,4.86385412457541e-08,b2750
cysD,1.05128418586314,10.139765231596,21.8244676840358,2.98765804833565e-06,2.64419981777903e-05,b2752
cysE,0.386868340904476,7.45941026991488,4.46635948540831,0.0345685707891342,0.127826761334136,b3607
cysG,-0.54295997870386,6.47517699422955,10.8017313668983,0.0010140521098621,0.00600780667008835,b3368
cysH,0.896318960066857,9.85869037322055,20.1939115139124,6.99752990767893e-06,5.85704102156304e-05,b2762
cysI,0.865289589672398,11.086867646348,18.804981637187,1.44788450903811e-05,0.000114321996243795,b2763
cysJ,0.832946745868452,10.9921040323202,17.0906262477336,3.56377678448055e-05,0.000265401616895341,b2764
cysK,0.52126119692526,13.1081407737576,6.74754158866428,0.00938769479291052,0.0447521565238196,b2414
cysM,0.67481518343052,9.15539278387573,11.9991688460615,0.000532242823742652,0.00330281143066741,b2421
cysN,1.09098359868685,10.5207760124952,29.0992943861119,6.8762023939244e-08,7.35106884637611e-07,b2751
cysP,0.871959703065754,9.88819818323112,17.7410273514332,2.53108454457176e-05,0.000191785160491323,b2425
cysQ,0.306134133128737,6.08966011263239,1.90260041757044,0.167787538183929,0.389892149248767,b4214
cysS,0.181877168023283,7.62548090060607,0.974536591517831,0.323551366210341,0.585183563929005,b0526
cysT,0.411271853915332,5.85733418564533,2.05413826215553,0.151793112677397,0.36280822006291,b2424
cysU,0.904009421134586,8.33026761653777,23.9987670452365,9.63974111073216e-07,8.97285384854573e-06,b2424
cysW,0.947645595689292,8.62146150943094,24.3801229659159,7.90804442600856e-07,7.45948330686581e-06,b2423
cysZ,0.435060840753906,5.45784888642567,3.85635960294648,0.0495577457506985,0.168535357399423,b2414
cysZ,0.435060840753906,5.45784888642567,3.85635960294648,0.0495577457506985,0.168535357399423,b2413
cytR,-0.620417539209547,5.86479686785282,12.5003446184761,0.000406876956730136,0.00256166410512749,b3934
dacA,-0.104648042883342,7.99252690217204,0.230702293342173,0.631003576848545,0.838039498280709,b0632
dacB,0.0695513431823515,6.03096962805395,0.148000317573398,0.700453697772019,0.873479193884585,b3182
dacC,0.327947455627805,7.79204506805784,2.80371087072134,0.0940464114813292,0.266876774762064,b0839
dacD,-0.169931671016578,4.30848223554278,0.44349687968662,0.50543947152245,0.752756233622573,b2010
dadA,3.92623276884203,8.8128261919344,217.163549945178,3.75927031701958e-49,2.22414910948049e-47,b1189
dadX,3.82883514737106,8.03033414967775,235.699569110755,3.40742347756723e-53,2.41256754092015e-51,b1190
dam,-0.0175126390998635,6.44882906448961,0.0105382957104281,0.918235836046899,0.976331998002599,b3387
damX,-0.144683466791179,9.02699335811036,0.519530434558924,0.47104205398397,0.725545874164324,b3388
dapA,-0.235428982864892,9.27804678605801,1.53321409331788,0.215630706865268,0.461044070767868,b2478
dapB,-0.282793480879523,6.954430451641,1.77822883908239,0.18236696527764,0.411731794581353,b0031
dapD,-0.0542237859771996,8.81142951074948,0.0858700770000365,0.76949466133228,0.906749815313303,b0166
dapE,0.0969702762262415,6.5466559836769,0.178862456781943,0.672352655147423,0.858475473325944,b2472
dapF,0.00789140554207968,7.19917949546621,0.00221500941097297,0.962462309837203,0.995785028456781,b3809
dbpA,0.639217748986608,5.4005630305497,10.038736500535,0.00153282305508416,0.00882701703321133,b1343
dcd,-0.183016223462288,7.34696754255861,0.809905929092942,0.368148064244973,0.629432204917643,b2065
dcm,-0.0329632767748155,7.16530511586296,0.0354220522011381,0.850714016007432,0.946228538053197,b1961
dcp,0.0956440064542727,8.1688120067899,0.192086449982561,0.661185727157175,0.852945386974863,b1538
dcrB,0.344088577315743,7.03386383391373,3.28925122555832,0.0697348169145448,0.21652384921202,b3472
dctA,0.474472492234425,4.62148565868074,6.37928534943753,0.0115459913479449,0.0527547212241127,b3528
dcuA,-0.931690726305969,6.47672897612828,26.0899410170938,3.2587732226528e-07,3.24300496512383e-06,b4138
dcuB,-2.63652033354756,5.49008643459441,65.577550550339,5.58715844833981e-16,9.97146171007423e-15,b4123
dcuC,-2.78611703413489,5.60667752097832,134.222429895966,4.88449552885911e-31,1.44494083487277e-29,b0621
dcuD,-0.198330906637504,3.22763508891387,0.269910963267723,0.603391505125425,0.820027662251955,b3227
dcuR,-0.483565699285503,5.58180613647756,6.79610853160733,0.00913567806966031,0.043598887936865,b4124
dcuS,-0.183680200054827,5.8542683195744,0.986678608574088,0.32055550872248,0.58328325913277,b4125
ddg,-0.453138261756718,4.58207190253232,2.47134341355507,0.115938792831587,0.304216066974256,b2378
